class I
population/area	coverage	average_hit	pc90
India Tamil Nadu Nadar	100.0%	18899.51	10063.49
average	100.0%	18899.51	10063.49
standard_deviation	0.0%	0.0	0.0

population/area	epitope_hits	percent_individuals	cumulative_coverage
India Tamil Nadu Nadar	0	0.0	100.0
India Tamil Nadu Nadar	1	0.0	100.0
India Tamil Nadu Nadar	2	0.0	100.0
India Tamil Nadu Nadar	3	0.0	100.0
India Tamil Nadu Nadar	4	0.0	100.0
India Tamil Nadu Nadar	5	0.0	100.0
India Tamil Nadu Nadar	6	0.0	100.0
India Tamil Nadu Nadar	7	0.0	100.0
India Tamil Nadu Nadar	8	0.0	100.0
India Tamil Nadu Nadar	9	0.0	100.0
India Tamil Nadu Nadar	10	0.0	100.0
India Tamil Nadu Nadar	11	0.0	100.0
India Tamil Nadu Nadar	12	0.0	100.0
India Tamil Nadu Nadar	13	0.0	100.0
India Tamil Nadu Nadar	14	0.0	100.0
India Tamil Nadu Nadar	15	0.0	100.0
India Tamil Nadu Nadar	16	0.0	100.0
India Tamil Nadu Nadar	17	0.0	100.0
India Tamil Nadu Nadar	18	0.0	100.0
India Tamil Nadu Nadar	19	0.0	100.0
India Tamil Nadu Nadar	20	0.0	100.0
India Tamil Nadu Nadar	21	0.0	100.0
India Tamil Nadu Nadar	22	0.0	100.0
India Tamil Nadu Nadar	23	0.0	100.0
India Tamil Nadu Nadar	24	0.0	100.0
India Tamil Nadu Nadar	25	0.0	100.0
India Tamil Nadu Nadar	26	0.0	100.0
India Tamil Nadu Nadar	27	0.0	100.0
India Tamil Nadu Nadar	28	0.0	100.0
India Tamil Nadu Nadar	29	0.0	100.0
India Tamil Nadu Nadar	30	0.0	100.0
India Tamil Nadu Nadar	31	0.0	100.0
India Tamil Nadu Nadar	32	0.0	100.0
India Tamil Nadu Nadar	33	0.0	100.0
India Tamil Nadu Nadar	34	0.0	100.0
India Tamil Nadu Nadar	35	0.0	100.0
India Tamil Nadu Nadar	36	0.0	100.0
India Tamil Nadu Nadar	37	0.0	100.0
India Tamil Nadu Nadar	38	0.0	100.0
India Tamil Nadu Nadar	39	0.0	100.0
India Tamil Nadu Nadar	40	0.0	100.0
India Tamil Nadu Nadar	41	0.0	100.0
India Tamil Nadu Nadar	42	0.0	100.0
India Tamil Nadu Nadar	43	0.0	100.0
India Tamil Nadu Nadar	44	0.0	100.0
India Tamil Nadu Nadar	45	0.0	100.0
India Tamil Nadu Nadar	46	0.0	100.0
India Tamil Nadu Nadar	47	0.0	100.0
India Tamil Nadu Nadar	48	0.0	100.0
India Tamil Nadu Nadar	49	0.0	100.0
India Tamil Nadu Nadar	50	0.0	100.0
India Tamil Nadu Nadar	51	0.0	100.0
India Tamil Nadu Nadar	52	0.0	100.0
India Tamil Nadu Nadar	53	0.0	100.0
India Tamil Nadu Nadar	54	0.0	100.0
India Tamil Nadu Nadar	55	0.0	100.0
India Tamil Nadu Nadar	56	0.0	100.0
India Tamil Nadu Nadar	57	0.0	100.0
India Tamil Nadu Nadar	58	0.0	100.0
India Tamil Nadu Nadar	59	0.0	100.0
India Tamil Nadu Nadar	60	0.0	100.0
India Tamil Nadu Nadar	61	0.0	100.0
India Tamil Nadu Nadar	62	0.0	100.0
India Tamil Nadu Nadar	63	0.0	100.0
India Tamil Nadu Nadar	64	0.0	100.0
India Tamil Nadu Nadar	65	0.0	100.0
India Tamil Nadu Nadar	66	0.0	100.0
India Tamil Nadu Nadar	67	0.0	100.0
India Tamil Nadu Nadar	68	0.0	100.0
India Tamil Nadu Nadar	69	0.0	100.0
India Tamil Nadu Nadar	70	0.0	100.0
India Tamil Nadu Nadar	71	0.0	100.0
India Tamil Nadu Nadar	72	0.0	100.0
India Tamil Nadu Nadar	73	0.0	100.0
India Tamil Nadu Nadar	74	0.0	100.0
India Tamil Nadu Nadar	75	0.0	100.0
India Tamil Nadu Nadar	76	0.0	100.0
India Tamil Nadu Nadar	77	0.0	100.0
India Tamil Nadu Nadar	78	0.0	100.0
India Tamil Nadu Nadar	79	0.0	100.0
India Tamil Nadu Nadar	80	0.0	100.0
India Tamil Nadu Nadar	81	0.0	100.0
India Tamil Nadu Nadar	82	0.0	100.0
India Tamil Nadu Nadar	83	0.0	100.0
India Tamil Nadu Nadar	84	0.0	100.0
India Tamil Nadu Nadar	85	0.0	100.0
India Tamil Nadu Nadar	86	0.0	100.0
India Tamil Nadu Nadar	87	0.0	99.99
India Tamil Nadu Nadar	88	0.0	99.99
India Tamil Nadu Nadar	89	0.0	99.99
India Tamil Nadu Nadar	90	0.0	99.99
India Tamil Nadu Nadar	91	0.0	99.99
India Tamil Nadu Nadar	92	0.0	99.99
India Tamil Nadu Nadar	93	0.0	99.99
India Tamil Nadu Nadar	94	0.0	99.99
India Tamil Nadu Nadar	95	0.0	99.99
India Tamil Nadu Nadar	96	0.0	99.99
India Tamil Nadu Nadar	97	0.0	99.99
India Tamil Nadu Nadar	98	0.0	99.99
India Tamil Nadu Nadar	99	0.0	99.99
India Tamil Nadu Nadar	100	0.0	99.99
India Tamil Nadu Nadar	101	0.0	99.99
India Tamil Nadu Nadar	102	0.0	99.99
India Tamil Nadu Nadar	103	0.0	99.99
India Tamil Nadu Nadar	104	0.0	99.99
India Tamil Nadu Nadar	105	0.0	99.99
India Tamil Nadu Nadar	106	0.0	99.99
India Tamil Nadu Nadar	107	0.0	99.99
India Tamil Nadu Nadar	108	0.0	99.99
India Tamil Nadu Nadar	109	0.0	99.99
India Tamil Nadu Nadar	110	0.0	99.99
India Tamil Nadu Nadar	111	0.0	99.99
India Tamil Nadu Nadar	112	0.0	99.99
India Tamil Nadu Nadar	113	0.0	99.99
India Tamil Nadu Nadar	114	0.0	99.99
India Tamil Nadu Nadar	115	0.0	99.99
India Tamil Nadu Nadar	116	0.0	99.99
India Tamil Nadu Nadar	117	0.0	99.99
India Tamil Nadu Nadar	118	0.0	99.99
India Tamil Nadu Nadar	119	0.0	99.99
India Tamil Nadu Nadar	120	0.0	99.99
India Tamil Nadu Nadar	121	0.0	99.99
India Tamil Nadu Nadar	122	0.0	99.99
India Tamil Nadu Nadar	123	0.0	99.99
India Tamil Nadu Nadar	124	0.0	99.99
India Tamil Nadu Nadar	125	0.0	99.99
India Tamil Nadu Nadar	126	0.0	99.99
India Tamil Nadu Nadar	127	0.0	99.99
India Tamil Nadu Nadar	128	0.0	99.99
India Tamil Nadu Nadar	129	0.0	99.99
India Tamil Nadu Nadar	130	0.0	99.99
India Tamil Nadu Nadar	131	0.0	99.99
India Tamil Nadu Nadar	132	0.0	99.99
India Tamil Nadu Nadar	133	0.0	99.99
India Tamil Nadu Nadar	134	0.0	99.99
India Tamil Nadu Nadar	135	0.0	99.99
India Tamil Nadu Nadar	136	0.0	99.99
India Tamil Nadu Nadar	137	0.0	99.99
India Tamil Nadu Nadar	138	0.0	99.99
India Tamil Nadu Nadar	139	0.0	99.99
India Tamil Nadu Nadar	140	0.0	99.99
India Tamil Nadu Nadar	141	0.0	99.99
India Tamil Nadu Nadar	142	0.0	99.99
India Tamil Nadu Nadar	143	0.0	99.99
India Tamil Nadu Nadar	144	0.0	99.99
India Tamil Nadu Nadar	145	0.0	99.99
India Tamil Nadu Nadar	146	0.0	99.99
India Tamil Nadu Nadar	147	0.0	99.99
