class I
population/area	coverage	average_hit	pc90
Taiwan Puyuma	100.0%	10297.42	5307.05
average	100.0%	10297.42	5307.05
standard_deviation	0.0%	0.0	0.0

population/area	epitope_hits	percent_individuals	cumulative_coverage
Taiwan Puyuma	0	0.0	100.0
Taiwan Puyuma	1	0.0	100.0
Taiwan Puyuma	2	0.0	100.0
Taiwan Puyuma	3	0.0	100.0
Taiwan Puyuma	4	0.0	100.0
Taiwan Puyuma	5	0.0	100.0
Taiwan Puyuma	6	0.0	100.0
Taiwan Puyuma	7	0.0	100.0
Taiwan Puyuma	8	0.0	100.0
Taiwan Puyuma	9	0.0	100.0
Taiwan Puyuma	10	0.0	100.0
Taiwan Puyuma	11	0.0	100.0
Taiwan Puyuma	12	0.0	100.0
Taiwan Puyuma	13	0.0	100.0
Taiwan Puyuma	14	0.0	100.0
Taiwan Puyuma	15	0.0	100.0
Taiwan Puyuma	16	0.0	100.0
Taiwan Puyuma	17	0.0	100.0
Taiwan Puyuma	18	0.0	100.0
Taiwan Puyuma	19	0.0	100.0
Taiwan Puyuma	20	0.0	100.0
Taiwan Puyuma	21	0.0	100.0
Taiwan Puyuma	22	0.0	100.0
Taiwan Puyuma	23	0.0	100.0
Taiwan Puyuma	24	0.0	100.0
Taiwan Puyuma	25	0.0	100.0
Taiwan Puyuma	26	0.0	100.0
Taiwan Puyuma	27	0.0	100.0
Taiwan Puyuma	28	0.0	100.0
Taiwan Puyuma	29	0.0	99.99
Taiwan Puyuma	30	0.0	99.99
Taiwan Puyuma	31	0.0	99.99
Taiwan Puyuma	32	0.0	99.99
Taiwan Puyuma	33	0.0	99.99
Taiwan Puyuma	34	0.0	99.99
Taiwan Puyuma	35	0.0	99.99
Taiwan Puyuma	36	0.0	99.99
Taiwan Puyuma	37	0.0	99.99
Taiwan Puyuma	38	0.0	99.99
Taiwan Puyuma	39	0.0	99.99
Taiwan Puyuma	40	0.0	99.99
Taiwan Puyuma	41	0.0	99.99
Taiwan Puyuma	42	0.0	99.99
Taiwan Puyuma	43	0.0	99.99
Taiwan Puyuma	44	0.0	99.99
Taiwan Puyuma	45	0.0	99.99
Taiwan Puyuma	46	0.0	99.99
Taiwan Puyuma	47	0.0	99.99
Taiwan Puyuma	48	0.0	99.99
Taiwan Puyuma	49	0.0	99.99
Taiwan Puyuma	50	0.0	99.99
Taiwan Puyuma	51	0.0	99.99
Taiwan Puyuma	52	0.0	99.99
Taiwan Puyuma	53	0.0	99.99
Taiwan Puyuma	54	0.0	99.99
Taiwan Puyuma	55	0.0	99.99
Taiwan Puyuma	56	0.0	99.99
Taiwan Puyuma	57	0.01	99.99
Taiwan Puyuma	58	0.0	99.98
Taiwan Puyuma	59	0.0	99.98
Taiwan Puyuma	60	0.0	99.98
Taiwan Puyuma	61	0.0	99.97
Taiwan Puyuma	62	0.0	99.97
Taiwan Puyuma	63	0.0	99.97
Taiwan Puyuma	64	0.0	99.97
Taiwan Puyuma	65	0.0	99.97
Taiwan Puyuma	66	0.0	99.97
Taiwan Puyuma	67	0.0	99.97
Taiwan Puyuma	68	0.0	99.97
Taiwan Puyuma	69	0.0	99.97
Taiwan Puyuma	70	0.0	99.97
Taiwan Puyuma	71	0.0	99.97
Taiwan Puyuma	72	0.0	99.97
Taiwan Puyuma	73	0.0	99.97
Taiwan Puyuma	74	0.0	99.97
Taiwan Puyuma	75	0.0	99.97
Taiwan Puyuma	76	0.0	99.97
Taiwan Puyuma	77	0.0	99.97
Taiwan Puyuma	78	0.0	99.97
Taiwan Puyuma	79	0.0	99.97
Taiwan Puyuma	80	0.0	99.97
Taiwan Puyuma	81	0.0	99.97
Taiwan Puyuma	82	0.0	99.97
Taiwan Puyuma	83	0.0	99.97
Taiwan Puyuma	84	0.0	99.97
Taiwan Puyuma	85	0.01	99.97
Taiwan Puyuma	86	0.0	99.96
Taiwan Puyuma	87	0.0	99.96
Taiwan Puyuma	88	0.0	99.96
Taiwan Puyuma	89	0.0	99.96
Taiwan Puyuma	90	0.0	99.96
Taiwan Puyuma	91	0.0	99.96
Taiwan Puyuma	92	0.0	99.96
Taiwan Puyuma	93	0.0	99.96
Taiwan Puyuma	94	0.0	99.96
Taiwan Puyuma	95	0.0	99.96
Taiwan Puyuma	96	0.0	99.96
Taiwan Puyuma	97	0.0	99.96
Taiwan Puyuma	98	0.0	99.96
Taiwan Puyuma	99	0.0	99.96
Taiwan Puyuma	100	0.0	99.96
