class I
population/area	coverage	average_hit	pc90
USA NMDP South Asian Indian	100.0%	25894.59	12535.35
average	100.0%	25894.59	12535.35
standard_deviation	0.0%	0.0	0.0

population/area	epitope_hits	percent_individuals	cumulative_coverage
USA NMDP South Asian Indian	0	0.0	100.0
USA NMDP South Asian Indian	1	0.0	100.0
USA NMDP South Asian Indian	2	0.0	100.0
USA NMDP South Asian Indian	3	0.0	100.0
USA NMDP South Asian Indian	4	0.0	100.0
USA NMDP South Asian Indian	5	0.0	100.0
USA NMDP South Asian Indian	6	0.0	100.0
USA NMDP South Asian Indian	7	0.0	100.0
USA NMDP South Asian Indian	8	0.0	100.0
USA NMDP South Asian Indian	9	0.0	100.0
USA NMDP South Asian Indian	10	0.0	100.0
USA NMDP South Asian Indian	11	0.0	100.0
USA NMDP South Asian Indian	12	0.0	100.0
USA NMDP South Asian Indian	13	0.0	100.0
USA NMDP South Asian Indian	14	0.0	100.0
USA NMDP South Asian Indian	15	0.0	100.0
USA NMDP South Asian Indian	16	0.0	100.0
USA NMDP South Asian Indian	17	0.0	100.0
USA NMDP South Asian Indian	18	0.0	100.0
USA NMDP South Asian Indian	19	0.0	100.0
USA NMDP South Asian Indian	20	0.0	100.0
USA NMDP South Asian Indian	21	0.0	100.0
USA NMDP South Asian Indian	22	0.0	100.0
USA NMDP South Asian Indian	23	0.0	100.0
USA NMDP South Asian Indian	24	0.0	100.0
USA NMDP South Asian Indian	25	0.0	100.0
USA NMDP South Asian Indian	26	0.0	100.0
USA NMDP South Asian Indian	27	0.0	100.0
USA NMDP South Asian Indian	28	0.0	100.0
USA NMDP South Asian Indian	29	0.0	100.0
USA NMDP South Asian Indian	30	0.0	100.0
USA NMDP South Asian Indian	31	0.0	100.0
USA NMDP South Asian Indian	32	0.0	100.0
USA NMDP South Asian Indian	33	0.0	100.0
USA NMDP South Asian Indian	34	0.0	100.0
USA NMDP South Asian Indian	35	0.0	100.0
USA NMDP South Asian Indian	36	0.0	100.0
USA NMDP South Asian Indian	37	0.0	100.0
USA NMDP South Asian Indian	38	0.0	100.0
USA NMDP South Asian Indian	39	0.0	100.0
USA NMDP South Asian Indian	40	0.0	100.0
USA NMDP South Asian Indian	41	0.0	100.0
USA NMDP South Asian Indian	42	0.0	100.0
USA NMDP South Asian Indian	43	0.0	100.0
USA NMDP South Asian Indian	44	0.0	100.0
USA NMDP South Asian Indian	45	0.0	100.0
USA NMDP South Asian Indian	46	0.0	100.0
USA NMDP South Asian Indian	47	0.0	100.0
USA NMDP South Asian Indian	48	0.0	100.0
USA NMDP South Asian Indian	49	0.0	100.0
USA NMDP South Asian Indian	50	0.0	100.0
USA NMDP South Asian Indian	51	0.0	100.0
USA NMDP South Asian Indian	52	0.0	100.0
USA NMDP South Asian Indian	53	0.0	100.0
USA NMDP South Asian Indian	54	0.0	100.0
USA NMDP South Asian Indian	55	0.0	100.0
USA NMDP South Asian Indian	56	0.0	100.0
USA NMDP South Asian Indian	57	0.0	100.0
USA NMDP South Asian Indian	58	0.0	100.0
USA NMDP South Asian Indian	59	0.0	100.0
USA NMDP South Asian Indian	60	0.0	100.0
USA NMDP South Asian Indian	61	0.0	100.0
USA NMDP South Asian Indian	62	0.0	100.0
USA NMDP South Asian Indian	63	0.0	100.0
USA NMDP South Asian Indian	64	0.0	100.0
USA NMDP South Asian Indian	65	0.0	100.0
USA NMDP South Asian Indian	66	0.0	100.0
USA NMDP South Asian Indian	67	0.0	100.0
USA NMDP South Asian Indian	68	0.0	100.0
USA NMDP South Asian Indian	69	0.0	100.0
USA NMDP South Asian Indian	70	0.0	100.0
USA NMDP South Asian Indian	71	0.0	100.0
USA NMDP South Asian Indian	72	0.0	100.0
USA NMDP South Asian Indian	73	0.0	100.0
USA NMDP South Asian Indian	74	0.0	100.0
USA NMDP South Asian Indian	75	0.0	100.0
USA NMDP South Asian Indian	76	0.0	100.0
USA NMDP South Asian Indian	77	0.0	100.0
USA NMDP South Asian Indian	78	0.0	100.0
USA NMDP South Asian Indian	79	0.0	100.0
USA NMDP South Asian Indian	80	0.0	100.0
USA NMDP South Asian Indian	81	0.0	100.0
USA NMDP South Asian Indian	82	0.0	100.0
USA NMDP South Asian Indian	83	0.0	100.0
USA NMDP South Asian Indian	84	0.0	100.0
USA NMDP South Asian Indian	85	0.0	100.0
USA NMDP South Asian Indian	86	0.0	100.0
USA NMDP South Asian Indian	87	0.0	100.0
USA NMDP South Asian Indian	88	0.0	100.0
USA NMDP South Asian Indian	89	0.0	100.0
USA NMDP South Asian Indian	90	0.0	100.0
USA NMDP South Asian Indian	91	0.0	100.0
USA NMDP South Asian Indian	92	0.0	100.0
USA NMDP South Asian Indian	93	0.0	100.0
USA NMDP South Asian Indian	94	0.0	100.0
USA NMDP South Asian Indian	95	0.0	100.0
USA NMDP South Asian Indian	96	0.0	100.0
USA NMDP South Asian Indian	97	0.0	100.0
USA NMDP South Asian Indian	98	0.0	100.0
USA NMDP South Asian Indian	99	0.0	100.0
USA NMDP South Asian Indian	100	0.0	100.0
USA NMDP South Asian Indian	101	0.0	100.0
USA NMDP South Asian Indian	102	0.0	100.0
USA NMDP South Asian Indian	103	0.0	100.0
USA NMDP South Asian Indian	104	0.0	100.0
USA NMDP South Asian Indian	105	0.0	100.0
USA NMDP South Asian Indian	106	0.0	100.0
USA NMDP South Asian Indian	107	0.0	100.0
USA NMDP South Asian Indian	108	0.0	100.0
USA NMDP South Asian Indian	109	0.0	100.0
USA NMDP South Asian Indian	110	0.0	100.0
USA NMDP South Asian Indian	111	0.0	100.0
USA NMDP South Asian Indian	112	0.0	100.0
USA NMDP South Asian Indian	113	0.0	100.0
USA NMDP South Asian Indian	114	0.0	100.0
USA NMDP South Asian Indian	115	0.0	100.0
USA NMDP South Asian Indian	116	0.0	100.0
USA NMDP South Asian Indian	117	0.0	100.0
USA NMDP South Asian Indian	118	0.0	100.0
USA NMDP South Asian Indian	119	0.0	100.0
USA NMDP South Asian Indian	120	0.0	100.0
USA NMDP South Asian Indian	121	0.0	100.0
USA NMDP South Asian Indian	122	0.0	100.0
USA NMDP South Asian Indian	123	0.0	100.0
USA NMDP South Asian Indian	124	0.0	100.0
USA NMDP South Asian Indian	125	0.0	100.0
USA NMDP South Asian Indian	126	0.0	100.0
USA NMDP South Asian Indian	127	0.0	100.0
USA NMDP South Asian Indian	128	0.0	100.0
USA NMDP South Asian Indian	129	0.0	100.0
USA NMDP South Asian Indian	130	0.0	100.0
USA NMDP South Asian Indian	131	0.0	100.0
USA NMDP South Asian Indian	132	0.0	100.0
USA NMDP South Asian Indian	133	0.0	100.0
USA NMDP South Asian Indian	134	0.0	100.0
USA NMDP South Asian Indian	135	0.0	100.0
USA NMDP South Asian Indian	136	0.0	100.0
USA NMDP South Asian Indian	137	0.0	100.0
USA NMDP South Asian Indian	138	0.0	100.0
USA NMDP South Asian Indian	139	0.0	100.0
USA NMDP South Asian Indian	140	0.0	100.0
USA NMDP South Asian Indian	141	0.0	100.0
USA NMDP South Asian Indian	142	0.0	100.0
USA NMDP South Asian Indian	143	0.0	100.0
USA NMDP South Asian Indian	144	0.0	100.0
USA NMDP South Asian Indian	145	0.0	100.0
USA NMDP South Asian Indian	146	0.0	100.0
USA NMDP South Asian Indian	147	0.0	100.0
USA NMDP South Asian Indian	148	0.0	100.0
USA NMDP South Asian Indian	149	0.0	100.0
USA NMDP South Asian Indian	150	0.0	100.0
USA NMDP South Asian Indian	151	0.0	100.0
USA NMDP South Asian Indian	152	0.0	100.0
USA NMDP South Asian Indian	153	0.0	100.0
USA NMDP South Asian Indian	154	0.0	100.0
USA NMDP South Asian Indian	155	0.0	100.0
USA NMDP South Asian Indian	156	0.0	100.0
USA NMDP South Asian Indian	157	0.0	100.0
USA NMDP South Asian Indian	158	0.0	100.0
USA NMDP South Asian Indian	159	0.0	100.0
USA NMDP South Asian Indian	160	0.0	100.0
USA NMDP South Asian Indian	161	0.0	100.0
USA NMDP South Asian Indian	162	0.0	100.0
USA NMDP South Asian Indian	163	0.0	100.0
USA NMDP South Asian Indian	164	0.0	100.0
USA NMDP South Asian Indian	165	0.0	100.0
USA NMDP South Asian Indian	166	0.0	100.0
USA NMDP South Asian Indian	167	0.0	100.0
USA NMDP South Asian Indian	168	0.0	100.0
USA NMDP South Asian Indian	169	0.0	100.0
USA NMDP South Asian Indian	170	0.0	100.0
USA NMDP South Asian Indian	171	0.0	100.0
USA NMDP South Asian Indian	172	0.0	100.0
USA NMDP South Asian Indian	173	0.0	100.0
USA NMDP South Asian Indian	174	0.0	100.0
USA NMDP South Asian Indian	175	0.0	100.0
USA NMDP South Asian Indian	176	0.0	100.0
USA NMDP South Asian Indian	177	0.0	100.0
USA NMDP South Asian Indian	178	0.0	100.0
USA NMDP South Asian Indian	179	0.0	100.0
USA NMDP South Asian Indian	180	0.0	100.0
USA NMDP South Asian Indian	181	0.0	100.0
USA NMDP South Asian Indian	182	0.0	100.0
USA NMDP South Asian Indian	183	0.0	100.0
USA NMDP South Asian Indian	184	0.0	100.0
USA NMDP South Asian Indian	185	0.0	100.0
USA NMDP South Asian Indian	186	0.0	100.0
USA NMDP South Asian Indian	187	0.0	100.0
USA NMDP South Asian Indian	188	0.0	100.0
USA NMDP South Asian Indian	189	0.0	100.0
USA NMDP South Asian Indian	190	0.0	100.0
USA NMDP South Asian Indian	191	0.0	100.0
USA NMDP South Asian Indian	192	0.0	100.0
USA NMDP South Asian Indian	193	0.0	100.0
USA NMDP South Asian Indian	194	0.0	100.0
USA NMDP South Asian Indian	195	0.0	100.0
USA NMDP South Asian Indian	196	0.0	100.0
USA NMDP South Asian Indian	197	0.0	100.0
USA NMDP South Asian Indian	198	0.0	100.0
USA NMDP South Asian Indian	199	0.0	100.0
USA NMDP South Asian Indian	200	0.0	100.0
USA NMDP South Asian Indian	201	0.0	100.0
USA NMDP South Asian Indian	202	0.0	100.0
USA NMDP South Asian Indian	203	0.0	100.0
USA NMDP South Asian Indian	204	0.0	100.0
USA NMDP South Asian Indian	205	0.0	100.0
USA NMDP South Asian Indian	206	0.0	100.0
USA NMDP South Asian Indian	207	0.0	100.0
USA NMDP South Asian Indian	208	0.0	100.0
USA NMDP South Asian Indian	209	0.0	100.0
USA NMDP South Asian Indian	210	0.0	100.0
USA NMDP South Asian Indian	211	0.0	100.0
USA NMDP South Asian Indian	212	0.0	100.0
USA NMDP South Asian Indian	213	0.0	100.0
USA NMDP South Asian Indian	214	0.0	100.0
